tier.name,time.start,time.end,dur.sec,recording,clip.onset,tod.clip.onset,spkr.type,spkr.type.corr
CHI,78.45,81.53,3.0799999999999983,M-F01-C02,145419,041559,CHI,other/unknown
CHI,82.21,83.82,1.6099999999999994,M-F01-C02,145419,041559,CHI,other/unknown
CHI,83.91,86.35,2.4399999999999977,M-F01-C02,145419,041559,CHI,other/unknown
CHI,86.545,88.775,2.230000000000004,M-F01-C02,145419,041559,CHI,other/unknown
CHI,89.495,92.095,2.5999999999999943,M-F01-C02,145419,041559,CHI,other/unknown
CHI,92.9,95.18,2.280000000000001,M-F01-C02,145419,041559,CHI,other/unknown
CHI,95.535,97.015,1.480000000000004,M-F01-C02,145419,041559,CHI,other/unknown
CHI,99.28,101.05,1.769999999999996,M-F01-C02,145419,041559,CHI,other/unknown
CHI,101.43,102.23,0.7999999999999972,M-F01-C02,145419,041559,CHI,other/unknown
CHI,102.23,102.87,0.6400000000000006,M-F01-C02,145419,041559,CHI,other/unknown
CHI,105.235,106.445,1.2099999999999937,M-F01-C02,145419,041559,CHI,other/unknown
CHI,108.165,111.085,2.9199999999999875,M-F01-C02,145419,041559,CHI,other/unknown
CHI,111.51,113.8,2.289999999999992,M-F01-C02,145419,041559,CHI,other/unknown
CHI,116.16,117.05,0.8900000000000006,M-F01-C02,145419,041559,CHI,other/unknown
CHI,124.2,124.94,0.7399999999999949,M-F01-C02,145419,041559,CHI,other/unknown
CHI,125.995,127.505,1.509999999999991,M-F01-C02,145419,041559,CHI,other/unknown
CHI,128.245,129.005,0.7599999999999909,M-F01-C02,145419,041559,CHI,other/unknown
CHI,131.03,132.73,1.6999999999999886,M-F01-C02,145419,041559,CHI,other/unknown
CHI,133.705,135.845,2.1399999999999864,M-F01-C02,145419,041559,CHI,other/unknown
CHI,137.13,139.69,2.5600000000000023,M-F01-C02,145419,041559,CHI,other/unknown
CHI,148.99,150.95,1.9599999999999795,M-F01-C02,145419,041559,CHI,other/unknown
OTR,150.845,151.375,0.5300000000000011,M-F01-C02,145419,041559,niño,niño
CHI,151.245,151.835,0.5900000000000034,M-F01-C02,145419,041559,CHI,other/unknown
CHI,152.585,154.665,2.079999999999984,M-F01-C02,145419,041559,CHI,other/unknown
CHI,158.31,159.49,1.1800000000000068,M-F01-C02,145419,041559,CHI,other/unknown
CHI,164.03,164.73,0.6999999999999886,M-F01-C02,145419,041559,CHI,other/unknown
CHI,164.925,166.545,1.6199999999999761,M-F01-C02,145419,041559,CHI,other/unknown
CHI,171.9,172.76,0.8599999999999852,M-F01-C02,145419,041559,CHI,other/unknown
CHI,173.335,175.075,1.7399999999999807,M-F01-C02,145419,041559,CHI,other/unknown
CHI,178.82,179.54,0.7199999999999989,M-F01-C02,145419,041559,CHI,other/unknown
CHI,181.415,184.235,2.8200000000000216,M-F01-C02,145419,041559,CHI,other/unknown
CHI,184.34,186.65,2.3100000000000023,M-F01-C02,145419,041559,CHI,other/unknown
CHI,187.7,188.64,0.9399999999999977,M-F01-C02,145419,041559,CHI,other/unknown
CHI,189.005,190.065,1.0600000000000023,M-F01-C02,145419,041559,CHI,other/unknown
CHI,190.14,191.77,1.6300000000000239,M-F01-C02,145419,041559,CHI,other/unknown
CHI,191.94,193.72,1.7800000000000011,M-F01-C02,145419,041559,CHI,other/unknown
CHI,196.1,197.98,1.8799999999999955,M-F01-C02,145419,041559,CHI,other/unknown
CHI,198.365,199.995,1.6299999999999955,M-F01-C02,145419,041559,CHI,other/unknown
CHI,200.505,201.515,1.009999999999991,M-F01-C02,145419,041559,CHI,other/unknown
CHI,203.275,204.445,1.1699999999999875,M-F01-C02,145419,041559,CHI,other/unknown
CHI,204.835,207.355,2.519999999999982,M-F01-C02,145419,041559,CHI,other/unknown
CHI,209.71,211.23,1.5199999999999818,M-F01-C02,145419,041559,CHI,other/unknown
CHI,220.68,221.46,0.7800000000000011,M-F01-C02,145419,041559,CHI,other/unknown
CHI,227.34,228.42,1.079999999999984,M-F01-C02,145419,041559,CHI,other/unknown
CHI,237.39,239.89,2.5,M-F01-C02,145419,041559,CHI,other/unknown
CHI,240.295,244,3.7050000000000125,M-F01-C02,145419,041559,CHI,other/unknown
CHI,244.16,245.29,1.1299999999999955,M-F01-C02,145419,041559,CHI,other/unknown
CHI,246.8,247.36,0.5600000000000023,M-F01-C02,145419,041559,CHI,other/unknown
CHI,256.37,257.79,1.420000000000016,M-F01-C02,145419,041559,CHI,other/unknown
OTR,259.63,261.62,1.990000000000009,M-F01-C02,145419,041559,hombre,hombre
CHI,262.12,262.8,0.6800000000000068,M-F01-C02,145419,041559,CHI,other/unknown
OTR,262.725,263.685,0.9599999999999795,M-F01-C02,145419,041559,hombre,hombre
CHI,263.74,264.46,0.7199999999999704,M-F01-C02,145419,041559,CHI,other/unknown
OTR,264.445,265.465,1.0199999999999818,M-F01-C02,145419,041559,hombre,hombre
CHI,278.27,279.39,1.1200000000000045,M-F01-C02,145419,041559,CHI,other/unknown
CHI,281.355,282.815,1.4599999999999795,M-F01-C02,145419,041559,CHI,other/unknown
CHI,286.73,287.71,0.9799999999999613,M-F01-C02,145419,041559,CHI,other/unknown
CHI,289.185,291.515,2.329999999999984,M-F01-C02,145419,041559,CHI,other/unknown
CHI,297.97,298.93,0.9599999999999795,M-F01-C02,145419,041559,CHI,other/unknown
OTR,30.77,34.77,4.0000000000000036,M-F01-C02,152605,044745,mujer (madre),mujer
CHI,34.725,35.865,1.1400000000000006,M-F01-C02,152605,044745,CHI,other/unknown
OTR,35.19,37.22,2.030000000000001,M-F01-C02,152605,044745,mujer (madre),mujer
CHI,37.59,41.94,4.349999999999994,M-F01-C02,152605,044745,CHI,other/unknown
CHI,42,45.04,3.039999999999999,M-F01-C02,152605,044745,CHI,other/unknown
OTR,44.725,45.695,0.9699999999999989,M-F01-C02,152605,044745,mujer (madre),mujer
CHI,45.955,48.335,2.3800000000000026,M-F01-C02,152605,044745,CHI,other/unknown
OTR,48.45,49.87,1.4199999999999946,M-F01-C02,152605,044745,niña,niña
OTR,49.87,52.02,2.1500000000000057,M-F01-C02,152605,044745,mujer,mujer
CHI,51.95,53.87,1.9199999999999946,M-F01-C02,152605,044745,CHI,other/unknown
OTR,53.815,54.925,1.1099999999999994,M-F01-C02,152605,044745,mujer (madre),mujer
CHI,55.485,56.965,1.480000000000004,M-F01-C02,152605,044745,CHI,other/unknown
OTR,57,57.9,0.8999999999999986,M-F01-C02,152605,044745,mujer (madre),mujer
OTR,58.095,59.735,1.6400000000000006,M-F01-C02,152605,044745,mujer,mujer
CHI,58.34,60.98,2.6399999999999935,M-F01-C02,152605,044745,CHI,other/unknown
OTR,60.615,61.985,1.3699999999999974,M-F01-C02,152605,044745,mujer,mujer
CHI,62.32,65.89,3.5700000000000003,M-F01-C02,152605,044745,CHI,other/unknown
OTR,65.68,67.29,1.6099999999999994,M-F01-C02,152605,044745,mujer,mujer
CHI,80.5,82.51,2.010000000000005,M-F01-C02,152605,044745,CHI,other/unknown
CHI,86.56,87.69,1.1299999999999955,M-F01-C02,152605,044745,CHI,other/unknown
OTR,103.26,107.87,4.609999999999999,M-F01-C02,152605,044745,mujer,mujer
CHI,114.44,116.4,1.960000000000008,M-F01-C02,152605,044745,CHI,other/unknown
CHI,116.885,118.765,1.8799999999999955,M-F01-C02,152605,044745,CHI,other/unknown
OTR,118.03,119.04,1.0100000000000051,M-F01-C02,152605,044745,mujer,mujer
CHI,118.83,119.46,0.6299999999999955,M-F01-C02,152605,044745,CHI,other/unknown
CHI,124.97,126.07,1.0999999999999943,M-F01-C02,152605,044745,CHI,other/unknown
CHI,127.105,128.285,1.1799999999999926,M-F01-C02,152605,044745,CHI,other/unknown
CHI,134.66,135.81,1.1500000000000057,M-F01-C02,152605,044745,CHI,other/unknown
CHI,137.16,138.08,0.9200000000000159,M-F01-C02,152605,044745,CHI,other/unknown
CHI,139.065,140.155,1.0900000000000034,M-F01-C02,152605,044745,CHI,other/unknown
OTR,139.275,141.675,2.4000000000000057,M-F01-C02,152605,044745,mujer,mujer
CHI,158.87,161.15,2.280000000000001,M-F01-C02,152605,044745,CHI,other/unknown
OTR,164.66,167.51,2.8499999999999943,M-F01-C02,152605,044745,mujer,mujer
CHI,168.48,174.04,5.560000000000002,M-F01-C02,152605,044745,CHI,other/unknown
OTR,173.595,174.805,1.210000000000008,M-F01-C02,152605,044745,mujer,mujer
CHI,174.785,175.495,0.710000000000008,M-F01-C02,152605,044745,CHI,other/unknown
CHI,179.07,180.6,1.5300000000000011,M-F01-C02,152605,044745,CHI,other/unknown
OTR,180.57,181.53,0.960000000000008,M-F01-C02,152605,044745,mujer,mujer
OTR,182.385,183.415,1.0300000000000011,M-F01-C02,152605,044745,mujer,mujer
CHI,195.96,197.64,1.6799999999999784,M-F01-C02,152605,044745,CHI,other/unknown
OTR,201.21,202.13,0.9199999999999875,M-F01-C02,152605,044745,niño,niño
CHI,202.265,203.785,1.5200000000000102,M-F01-C02,152605,044745,CHI,other/unknown
OTR,203.96,205.13,1.1699999999999875,M-F01-C02,152605,044745,mujer,mujer
CHI,204.61,205.72,1.1099999999999852,M-F01-C02,152605,044745,CHI,other/unknown
CHI,205.8,209.44,3.6399999999999864,M-F01-C02,152605,044745,CHI,other/unknown
OTR,208.205,209.435,1.2299999999999898,M-F01-C02,152605,044745,mujer,mujer
OTR,239.99,241.68,1.6899999999999977,M-F01-C02,152605,044745,niño,niño
CHI,241.55,243.21,1.6599999999999966,M-F01-C02,152605,044745,CHI,other/unknown
OTR,248.025,249.575,1.549999999999983,M-F01-C02,152605,044745,niño,niño
CHI,259.985,261.305,1.3199999999999932,M-F01-C02,152605,044745,CHI,other/unknown
OTR,264.28,265.45,1.170000000000016,M-F01-C02,152605,044745,mujer,mujer
CHI,265.77,269.77,4,M-F01-C02,152605,044745,CHI,other/unknown
OTR,268.555,270.475,1.920000000000016,M-F01-C02,152605,044745,mujer,mujer
CHI,270.56,273.23,2.670000000000016,M-F01-C02,152605,044745,CHI,other/unknown
CHI,274.97,276.27,1.2999999999999545,M-F01-C02,152605,044745,CHI,other/unknown
CHI,283.79,284.77,0.9799999999999613,M-F01-C02,152605,044745,CHI,other/unknown
CHI,287.495,289.805,2.3100000000000023,M-F01-C02,152605,044745,CHI,other/unknown
OTR,288.425,289.355,0.9300000000000068,M-F01-C02,152605,044745,mujer,mujer
CHI,289.865,293.025,3.159999999999968,M-F01-C02,152605,044745,CHI,other/unknown
OTR,290.66,291.62,0.9599999999999795,M-F01-C02,152605,044745,mujer,mujer
OTR,293.855,295.675,1.8199999999999932,M-F01-C02,152605,044745,mujer,mujer
CHI,295.52,296.71,1.1899999999999977,M-F01-C02,152605,044745,CHI,other/unknown
CHI,0,3.9,3.9,M-F01-C02,155906,052046,CHI,other/unknown
CHI,5.07,7.27,2.1999999999999993,M-F01-C02,155906,052046,CHI,other/unknown
CHI,9.715,13.305,3.59,M-F01-C02,155906,052046,CHI,other/unknown
CHI,14.145,16.665,2.5199999999999996,M-F01-C02,155906,052046,CHI,other/unknown
CHI,17.49,20.01,2.520000000000003,M-F01-C02,155906,052046,CHI,other/unknown
CHI,23.765,27.155,3.3900000000000006,M-F01-C02,155906,052046,CHI,other/unknown
CHI,27.915,29.135,1.2200000000000024,M-F01-C02,155906,052046,CHI,other/unknown
CHI,32.48,35.88,3.4000000000000057,M-F01-C02,155906,052046,CHI,other/unknown
CHI,43.965,45.545,1.5799999999999983,M-F01-C02,155906,052046,CHI,other/unknown
CHI,46.06,47.91,1.8499999999999943,M-F01-C02,155906,052046,CHI,other/unknown
OTR,47.5,48.69,1.1899999999999977,M-F01-C02,155906,052046,mujer,mujer
CHI,48.45,49.19,0.7399999999999949,M-F01-C02,155906,052046,CHI,other/unknown
OTR,52.585,53.165,0.5799999999999983,M-F01-C02,155906,052046,mujer,mujer
CHI,52.6,54.08,1.4799999999999969,M-F01-C02,155906,052046,CHI,other/unknown
CHI,56.085,57.835,1.75,M-F01-C02,155906,052046,CHI,other/unknown
CHI,62.005,63.395,1.3900000000000006,M-F01-C02,155906,052046,CHI,other/unknown
CHI,66.645,69.415,2.7700000000000102,M-F01-C02,155906,052046,CHI,other/unknown
OTR,70.615,71.995,1.3800000000000097,M-F01-C02,155906,052046,hombre,hombre
OTR,72.32,73.13,0.8100000000000023,M-F01-C02,155906,052046,hombre,hombre
CHI,73.22,74.9,1.6800000000000068,M-F01-C02,155906,052046,CHI,other/unknown
CHI,75.835,77.105,1.2700000000000102,M-F01-C02,155906,052046,CHI,other/unknown
CHI,81.295,82.705,1.4099999999999966,M-F01-C02,155906,052046,CHI,other/unknown
CHI,82.975,83.835,0.8599999999999994,M-F01-C02,155906,052046,CHI,other/unknown
OTR,83.27,85.88,2.6099999999999994,M-F01-C02,155906,052046,hombre,hombre
CHI,85.45,88.49,3.039999999999992,M-F01-C02,155906,052046,CHI,other/unknown
OTR,88.005,89.815,1.8100000000000023,M-F01-C02,155906,052046,hombre,hombre
CHI,91.165,93.405,2.239999999999995,M-F01-C02,155906,052046,CHI,other/unknown
CHI,93.5,96.87,3.3700000000000045,M-F01-C02,155906,052046,CHI,other/unknown
OTR,97.34,99.31,1.9699999999999989,M-F01-C02,155906,052046,hombre,hombre
CHI,99.01,99.71,0.6999999999999886,M-F01-C02,155906,052046,CHI,other/unknown
CHI,99.715,101.425,1.7099999999999937,M-F01-C02,155906,052046,CHI,other/unknown
OTR,100.54,104.03,3.489999999999995,M-F01-C02,155906,052046,hombre,hombre
CHI,103.17,109.23,6.060000000000002,M-F01-C02,155906,052046,CHI,other/unknown
OTR,107.565,112.395,4.829999999999998,M-F01-C02,155906,052046,hombre,hombre
OTR,114.635,115.535,0.8999999999999915,M-F01-C02,155906,052046,hombre,hombre
OTR,117.115,118.815,1.7000000000000028,M-F01-C02,155906,052046,hombre,hombre
OTR,119.19,120.24,1.0499999999999972,M-F01-C02,155906,052046,hombre,hombre
OTR,120.49,121.52,1.0300000000000011,M-F01-C02,155906,052046,hombre,hombre
OTR,121.555,122.655,1.0999999999999943,M-F01-C02,155906,052046,hombre,hombre
CHI,122.48,126.08,3.5999999999999943,M-F01-C02,155906,052046,CHI,other/unknown
OTR,122.945,124.035,1.0900000000000034,M-F01-C02,155906,052046,hombre,hombre
OTR,124.785,126.235,1.4500000000000028,M-F01-C02,155906,052046,hombre,hombre
CHI,126.455,127.885,1.4300000000000068,M-F01-C02,155906,052046,CHI,other/unknown
CHI,131.065,133.495,2.430000000000007,M-F01-C02,155906,052046,CHI,other/unknown
CHI,133.785,135.805,2.0200000000000102,M-F01-C02,155906,052046,CHI,other/unknown
CHI,153.12,155.87,2.75,M-F01-C02,155906,052046,CHI,other/unknown
CHI,164.62,166.78,2.1599999999999966,M-F01-C02,155906,052046,CHI,other/unknown
CHI,166.955,169.865,2.9099999999999966,M-F01-C02,155906,052046,CHI,other/unknown
CHI,170.245,172.195,1.9499999999999886,M-F01-C02,155906,052046,CHI,other/unknown
CHI,173.135,176.355,3.219999999999999,M-F01-C02,155906,052046,CHI,other/unknown
CHI,177.85,181.63,3.780000000000001,M-F01-C02,155906,052046,CHI,other/unknown
CHI,183.46,185.68,2.219999999999999,M-F01-C02,155906,052046,CHI,other/unknown
OTR,189.3,190.13,0.8299999999999841,M-F01-C02,155906,052046,hombre,hombre
CHI,190.28,191.42,1.1399999999999864,M-F01-C02,155906,052046,CHI,other/unknown
CHI,192.175,193.355,1.1799999999999784,M-F01-C02,155906,052046,CHI,other/unknown
CHI,194.37,196.06,1.6899999999999977,M-F01-C02,155906,052046,CHI,other/unknown
CHI,197.36,199.3,1.9399999999999977,M-F01-C02,155906,052046,CHI,other/unknown
CHI,200.575,203.295,2.719999999999999,M-F01-C02,155906,052046,CHI,other/unknown
CHI,203.86,205.34,1.4799999999999898,M-F01-C02,155906,052046,CHI,other/unknown
CHI,206.78,209.75,2.969999999999999,M-F01-C02,155906,052046,CHI,other/unknown
CHI,210.91,212.28,1.3700000000000045,M-F01-C02,155906,052046,CHI,other/unknown
CHI,212.64,213.79,1.1500000000000057,M-F01-C02,155906,052046,CHI,other/unknown
CHI,214.52,215.53,1.009999999999991,M-F01-C02,155906,052046,CHI,other/unknown
CHI,216.15,217.04,0.8899999999999864,M-F01-C02,155906,052046,CHI,other/unknown
OTR,219.98,221.43,1.450000000000017,M-F01-C02,155906,052046,hombre,hombre
OTR,221.64,223.34,1.700000000000017,M-F01-C02,155906,052046,hombre,hombre
CHI,248.18,249.24,1.0600000000000023,M-F01-C02,155906,052046,CHI,other/unknown
OTR,248.965,250.645,1.6800000000000068,M-F01-C02,155906,052046,hombre,hombre
CHI,251.26,255.73,4.469999999999999,M-F01-C02,155906,052046,CHI,other/unknown
OTR,255.59,260.07,4.47999999999999,M-F01-C02,155906,052046,hombre,hombre
OTR,261.345,262.675,1.329999999999984,M-F01-C02,155906,052046,hombre,hombre
CHI,263.985,265.145,1.1599999999999682,M-F01-C02,155906,052046,CHI,other/unknown
OTR,271.1,280.16,9.060000000000002,M-F01-C02,155906,052046,niño,niño
CHI,274.34,280.81,6.470000000000027,M-F01-C02,155906,052046,CHI,other/unknown
OTR,281.785,285.175,3.3899999999999864,M-F01-C02,155906,052046,niño,niño
CHI,285,286.05,1.0500000000000114,M-F01-C02,155906,052046,CHI,other/unknown
OTR,285.225,290.205,4.979999999999961,M-F01-C02,155906,052046,niño,niño
CHI,287.23,288.31,1.079999999999984,M-F01-C02,155906,052046,CHI,other/unknown
CHI,288.775,290.045,1.2700000000000387,M-F01-C02,155906,052046,CHI,other/unknown
OTR,291.26,297.11,5.850000000000023,M-F01-C02,155906,052046,niño,niño
CHI,293.73,294.51,0.7799999999999727,M-F01-C02,155906,052046,CHI,other/unknown
CHI,295.16,295.98,0.8199999999999932,M-F01-C02,155906,052046,CHI,other/unknown
OTR,298.665,300.001,1.335999999999956,M-F01-C02,155906,052046,niño,niño
CHI,12.76,13.99,1.2300000000000004,M-F01-C02,164458,060638,CHI,other/unknown
OTR,15.89,17.07,1.1799999999999997,M-F01-C02,164458,060638,mujer,mujer
CHI,16.985,18.185,1.1999999999999993,M-F01-C02,164458,060638,CHI,other/unknown
CHI,18.91,22.64,3.7300000000000004,M-F01-C02,164458,060638,CHI,other/unknown
OTR,23.49,28,4.510000000000002,M-F01-C02,164458,060638,mujer,mujer
OTR,29.14,29.84,0.6999999999999993,M-F01-C02,164458,060638,mujer,mujer
CHI,29.845,31.295,1.4500000000000028,M-F01-C02,164458,060638,CHI,other/unknown
CHI,32.105,32.955,0.8500000000000014,M-F01-C02,164458,060638,CHI,other/unknown
CHI,33.145,36.925,3.779999999999994,M-F01-C02,164458,060638,CHI,other/unknown
OTR,35.94,37.91,1.9699999999999989,M-F01-C02,164458,060638,mujer,mujer
OTR,40.65,41.54,0.8900000000000006,M-F01-C02,164458,060638,mujer,mujer
OTR,46.33,47.74,1.4100000000000037,M-F01-C02,164458,060638,mujer,mujer
CHI,48.24,49.6,1.3599999999999994,M-F01-C02,164458,060638,CHI,other/unknown
OTR,49.555,50.345,0.7899999999999991,M-F01-C02,164458,060638,mujer,mujer
CHI,50.795,54.935,4.140000000000001,M-F01-C02,164458,060638,CHI,other/unknown
OTR,58.16,59.25,1.0900000000000034,M-F01-C02,164458,060638,mujer,mujer
CHI,58.78,59.37,0.5899999999999963,M-F01-C02,164458,060638,CHI,other/unknown
OTR,60.66,62.18,1.5200000000000031,M-F01-C02,164458,060638,mujer,mujer
CHI,61.425,62.625,1.2000000000000028,M-F01-C02,164458,060638,CHI,other/unknown
CHI,70.84,72.52,1.6799999999999926,M-F01-C02,164458,060638,CHI,other/unknown
CHI,75.075,78.115,3.039999999999992,M-F01-C02,164458,060638,CHI,other/unknown
CHI,78.38,79.56,1.1800000000000068,M-F01-C02,164458,060638,CHI,other/unknown
CHI,87.025,88.475,1.4499999999999886,M-F01-C02,164458,060638,CHI,other/unknown
OTR,89.105,90.325,1.2199999999999989,M-F01-C02,164458,060638,mujer,mujer
CHI,90.11,91.42,1.3100000000000023,M-F01-C02,164458,060638,CHI,other/unknown
CHI,94.22,95.79,1.5700000000000074,M-F01-C02,164458,060638,CHI,other/unknown
OTR,98.51,99.95,1.4399999999999977,M-F01-C02,164458,060638,mujer,mujer
CHI,98.54,100.69,2.1499999999999915,M-F01-C02,164458,060638,CHI,other/unknown
CHI,137.99,140.53,2.539999999999992,M-F01-C02,164458,060638,CHI,other/unknown
CHI,140.805,141.615,0.8100000000000023,M-F01-C02,164458,060638,CHI,other/unknown
CHI,146.35,147.33,0.9800000000000182,M-F01-C02,164458,060638,CHI,other/unknown
CHI,147.725,150.675,2.950000000000017,M-F01-C02,164458,060638,CHI,other/unknown
CHI,155.77,157.09,1.3199999999999932,M-F01-C02,164458,060638,CHI,other/unknown
CHI,158.115,160.145,2.030000000000001,M-F01-C02,164458,060638,CHI,other/unknown
CHI,160.365,161.795,1.4299999999999784,M-F01-C02,164458,060638,CHI,other/unknown
CHI,164.505,165.505,1,M-F01-C02,164458,060638,CHI,other/unknown
CHI,166.09,168.43,2.3400000000000034,M-F01-C02,164458,060638,CHI,other/unknown
CHI,169.325,170.325,1,M-F01-C02,164458,060638,CHI,other/unknown
CHI,174.91,177.28,2.3700000000000045,M-F01-C02,164458,060638,CHI,other/unknown
CHI,178.54,179.41,0.8700000000000045,M-F01-C02,164458,060638,CHI,other/unknown
CHI,179.53,180.61,1.0800000000000125,M-F01-C02,164458,060638,CHI,other/unknown
CHI,182.055,182.845,0.789999999999992,M-F01-C02,164458,060638,CHI,other/unknown
CHI,183.175,183.795,0.6199999999999761,M-F01-C02,164458,060638,CHI,other/unknown
CHI,183.86,184.6,0.7399999999999807,M-F01-C02,164458,060638,CHI,other/unknown
CHI,184.855,187.215,2.3600000000000136,M-F01-C02,164458,060638,CHI,other/unknown
CHI,188.89,191.53,2.640000000000015,M-F01-C02,164458,060638,CHI,other/unknown
CHI,191.645,192.835,1.1899999999999977,M-F01-C02,164458,060638,CHI,other/unknown
CHI,195.375,196.335,0.960000000000008,M-F01-C02,164458,060638,CHI,other/unknown
CHI,197.65,198.81,1.1599999999999966,M-F01-C02,164458,060638,CHI,other/unknown
CHI,198.885,199.735,0.8500000000000227,M-F01-C02,164458,060638,CHI,other/unknown
CHI,206.31,208.12,1.8100000000000023,M-F01-C02,164458,060638,CHI,other/unknown
CHI,212.78,214.22,1.4399999999999977,M-F01-C02,164458,060638,CHI,other/unknown
CHI,215.325,217.815,2.490000000000009,M-F01-C02,164458,060638,CHI,other/unknown
CHI,219.195,220.085,0.8900000000000148,M-F01-C02,164458,060638,CHI,other/unknown
CHI,220.455,223.235,2.780000000000001,M-F01-C02,164458,060638,CHI,other/unknown
CHI,223.5,226.51,3.009999999999991,M-F01-C02,164458,060638,CHI,other/unknown
CHI,227.12,228.27,1.1500000000000057,M-F01-C02,164458,060638,CHI,other/unknown
CHI,228.73,231.07,2.3400000000000034,M-F01-C02,164458,060638,CHI,other/unknown
OTR,230.295,232.005,1.710000000000008,M-F01-C02,164458,060638,mujer,mujer
CHI,231.565,233.575,2.009999999999991,M-F01-C02,164458,060638,CHI,other/unknown
CHI,236.125,237.385,1.259999999999991,M-F01-C02,164458,060638,CHI,other/unknown
CHI,242.74,244.09,1.3499999999999943,M-F01-C02,164458,060638,CHI,other/unknown
